FREQ,Frequency,REF_AREA,Reference Area,IND_DEMO,Demographics Indicator,AGE_GROUP,Age group,SEX,Sex (DESC),TIME_PERIOD,Observation,Observation Status,UNIT_MEASURE,Unit of Measure,SOURCE,Source
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2040,13980.126829251809,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2041,14429.342723751553,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2042,14738.811410055987,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2022,5405.236249550639,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2023,5408.238569887905,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2024,5473.229974835779,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2025,5707.2343540638585,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2026,5904.327853851433,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2027,6054.267263636067,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2028,6467.881041864113,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2029,6806.790025817837,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2030,6887.852674924017,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2031,6964.146932906304,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2032,7105.962417072454,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2033,6930.944802117716,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2034,6694.467923788359,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2035,6536.757802542566,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2036,6354.499297362659,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2037,6208.621850387268,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2038,6225.399522860224,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2039,6281.030752638975,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2040,6492.252818719566,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2041,6713.364881205268,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2042,6852.884473348802,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2022,5454.444838207532,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2023,5509.890504421555,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2024,5617.169741330772,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2025,5866.584936905906,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2026,6076.9895008776875,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2027,6252.356738316828,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2028,6751.006524691154,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2029,7216.063822740371,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2030,7440.01374490776,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2031,7663.963667075151,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2032,7954.014937237108,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2033,7867.144040009274,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2034,7721.937800152354,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2035,7655.114033054019,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2036,7499.613320968437,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2037,7327.496969496241,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2038,7347.544099625741,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2039,7338.875070380552,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2040,7487.874010532243,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2041,7715.977842546286,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2042,7885.926936707184,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2022,6281.403119281782,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2023,7033.823420091412,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2024,7545.0599845164625,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2025,8126.11997713532,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2026,8668.091330249426,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2027,9157.606346845288,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2028,9217.504948690294,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2029,9376.112334796604,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2030,9806.017043318778,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2031,10169.337792101896,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2032,10459.796257302107,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2033,11257.33651412463,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2034,11961.774684837888,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2035,12240.864455867937,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2036,12519.77762586697,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2037,12911.296460424011,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2038,12707.183387419554,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2039,12399.021592977799,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2040,12228.791997362272,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2041,11956.80918380776,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,_T,Total,2042,11698.343557213919,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2022,3092.0714500150107,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2023,3457.765385770039,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2024,3694.5456319423597,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2025,3961.3489942960073,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2026,4197.35544881417,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2027,4413.243320324227,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2028,4419.743170219153,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2029,4479.0156109276495,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_205,Mount Darwin,POP_PROJ,Population projection,Y50T54,50-54,M,Male,2030,4682.058540978685,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
